Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A],
2025-10-31-,17,26,11,22.92,49.51,-1.58,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321,335.1,366.5,380.7,388.1,395.9,389.8,377.1,427,442.1,418.7,419.3,379.1,357.7,352.8,294.7,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,12,22.93,49.51,-1.59,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321,335.1,366.5,380.7,388.1,395.9,390.1,377.3,427.3,442.4,419,419.5,379.3,358,353,294.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,13,22.95,49.53,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321,335.1,366.5,380.7,388.1,395.9,390.1,377.3,427.3,442.4,419,419.5,379.3,358,353,294.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,14,22.97,49.5,-1.6,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.2,335.3,366.7,381,388.3,396.2,390.4,377.3,427.6,442.4,419.3,419.5,379.3,358,353,294.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,15,22.98,49.5,-1.58,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.2,335.3,366.7,381,388.3,396.2,390.4,377.6,427.6,442.7,419.3,419.8,379.5,358.2,353.2,295,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,16,23,49.51,-1.6,-1.53,-0.99,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.2,335.3,366.7,381,388.3,396.2,390.4,377.6,427.6,442.7,419.3,419.8,379.5,358.2,353.2,295,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,17,23.02,49.5,-1.6,-1.51,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.5,335.6,367,381.2,388.6,396.5,390.7,378,427.8,443,419.5,420,379.5,358.2,353.2,295,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,18,23.03,49.51,-1.6,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.5,335.6,367,381.2,388.6,396.5,390.7,378,427.8,443,419.5,420,379.8,358.4,353.4,295.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,19,23.05,49.51,-1.6,-1.52,-1.02,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.5,335.6,367,381.2,388.6,396.5,390.7,378,427.8,443,419.5,420,379.8,358.4,353.4,295.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,20,23.07,49.5,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.7,335.8,367.3,381.5,389,396.8,391.1,378.3,428.2,443.3,419.8,420.3,379.8,358.4,353.4,295.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,21,23.08,49.52,-1.59,-1.51,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.7,335.8,367.3,381.5,389,396.8,391.1,378.3,428.2,443.3,419.8,420.3,380.1,358.7,353.6,295.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,22,23.1,49.51,-1.59,-1.51,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.7,335.8,367.3,381.5,389,396.8,391.1,378.3,428.2,443.3,419.8,420.3,380.1,358.7,353.6,295.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,23,23.12,49.51,-1.59,-1.53,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.9,336.1,367.6,381.8,389.2,397.1,391.3,378.6,428.5,443.5,420.1,420.6,380.3,358.7,353.8,295.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,24,23.13,49.51,-1.6,-1.51,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,321.9,336.1,367.6,381.8,389.2,397.1,391.3,378.6,428.5,443.5,420.1,420.6,380.3,358.9,353.8,295.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,25,23.15,49.51,-1.6,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.1,336.1,367.9,381.8,389.5,397.1,391.3,378.6,428.5,443.5,420.1,420.6,380.3,358.9,353.8,295.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,26,23.17,49.5,-1.6,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.1,336.3,367.9,382,389.5,397.4,391.6,378.9,428.8,443.8,420.4,420.8,380.6,359.1,353.9,295.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,27,23.18,49.51,-1.59,-1.53,-1.03,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.1,336.3,367.9,382,389.5,397.4,391.6,378.9,428.8,443.8,420.4,420.8,380.6,359.1,353.9,295.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,28,23.2,49.51,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.4,336.5,368.1,382.3,389.8,397.7,391.6,378.9,428.8,443.8,420.4,420.8,380.6,359.1,353.9,295.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,29,23.22,49.5,-1.6,-1.53,-0.99,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.4,336.5,368.1,382.3,389.8,397.7,391.9,379.2,429.1,444.1,420.6,421.1,380.8,359.3,354.2,296,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,30,23.23,49.5,-1.6,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.4,336.5,368.1,382.3,389.8,397.7,391.9,379.2,429.1,444.1,420.6,421.1,380.8,359.3,354.2,296,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,31,23.25,49.5,-1.59,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.6,336.8,368.4,382.6,390.2,398,391.9,379.2,429.1,444.1,420.6,421.1,380.8,359.3,354.2,296,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,32,23.27,49.51,-1.58,-1.52,-1.02,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.6,336.8,368.4,382.6,390.2,398,392.3,379.5,429.4,444.4,420.9,421.4,381.1,359.5,354.4,296.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,33,23.28,49.5,-1.59,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,322.6,336.8,368.4,382.6,390.2,398,392.3,379.5,429.4,444.4,420.9,421.4,381.1,359.5,354.4,296.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,34,23.3,49.5,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,322.8,337,368.7,382.8,390.4,398.3,392.6,379.5,429.7,444.4,421.2,421.4,381.1,359.5,354.4,296.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,35,23.32,49.51,-1.6,-1.51,-1.02,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,322.8,337,368.7,382.8,390.4,398.3,392.6,379.9,429.7,444.6,421.2,421.6,381.4,359.8,354.6,296.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,36,23.33,49.51,-1.6,-1.52,-1.02,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,322.8,337,368.7,382.8,390.4,398.3,392.6,379.9,429.7,444.6,421.2,421.6,381.4,359.8,354.6,296.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,37,23.35,49.51,-1.6,-1.52,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,323,337.3,369,383.1,390.7,398.6,392.9,380.2,429.9,444.9,421.5,421.9,381.4,359.8,354.6,296.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,38,23.37,49.5,-1.61,-1.53,-1.02,-0.08,-0.3,200,100,0,99.9,100,0,90.7,323,337.3,369,383.1,390.7,398.6,392.9,380.2,429.9,444.9,421.5,421.9,381.6,360,354.8,296.5,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,39,23.38,49.51,-1.6,-1.52,-1.01,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323,337.3,369,383.1,390.7,398.6,392.9,380.2,429.9,444.9,421.5,421.9,381.6,360,354.8,296.5,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,40,23.4,49.51,-1.59,-1.51,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.3,337.5,369.2,383.4,391.1,398.9,393.1,380.5,430.3,445.2,421.7,422.2,381.9,360,355,296.5,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,41,23.42,49.49,-1.59,-1.51,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.3,337.5,369.2,383.4,391.1,398.9,393.1,380.5,430.3,445.2,421.7,422.2,381.9,360.2,355,296.7,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,42,23.43,49.5,-1.59,-1.5,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.5,337.5,369.4,383.4,391.3,398.9,393.1,380.5,430.3,445.2,421.7,422.2,381.9,360.2,355,296.7,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,43,23.45,49.51,-1.59,-1.52,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.5,337.7,369.4,383.6,391.3,399.2,393.5,380.8,430.6,445.5,422,422.5,382.2,360.4,355.2,296.9,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,44,23.47,49.54,-1.59,-1.53,-1.02,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.5,337.7,369.4,383.6,391.3,399.2,393.5,380.8,430.6,445.5,422,422.5,382.2,360.4,355.2,296.9,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,45,23.48,49.5,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,323.7,337.7,369.8,383.6,391.6,399.2,393.5,380.8,430.6,445.5,422,422.5,382.2,360.4,355.2,296.9,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,46,23.5,49.55,-1.6,-1.52,-1.02,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,323.7,338,369.8,383.9,391.6,399.5,393.8,381.1,430.9,445.7,422.2,422.7,382.4,360.7,355.4,297.1,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,47,23.52,49.51,-1.59,-1.51,-1,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,323.7,338,369.8,383.9,391.6,399.5,393.8,381.1,430.9,445.7,422.2,422.7,382.4,360.7,355.4,297.1,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,48,23.53,49.5,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.9,338.2,370,384.1,391.9,399.8,393.8,381.1,430.9,445.7,422.2,422.7,382.4,360.7,355.4,297.1,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,49,23.55,49.5,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.9,338.2,370,384.1,391.9,399.8,394.1,381.4,431.2,446.1,422.6,422.9,382.7,361,355.6,297.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,50,23.57,49.51,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.8,100,0,90.7,323.9,338.2,370,384.1,391.9,399.8,394.1,381.4,431.2,446.1,422.6,422.9,382.7,361,355.6,297.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,51,23.58,49.5,-1.6,-1.52,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,324.2,338.5,370.3,384.4,392.2,400.2,394.4,381.4,431.5,446.1,422.8,422.9,382.7,361,355.6,297.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,52,23.6,49.51,-1.6,-1.51,-0.99,-0.08,-0.3,200,100,0,99.8,100,0,90.7,324.2,338.5,370.3,384.4,392.2,400.2,394.4,381.7,431.5,446.4,422.8,423.2,382.9,361.1,355.7,297.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,53,23.62,49.51,-1.59,-1.53,-1.02,-0.08,-0.3,200,100,0,99.8,100,0,90.7,324.2,338.5,370.3,384.4,392.2,400.2,394.4,381.7,431.5,446.4,422.8,423.2,382.9,361.1,355.7,297.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,54,23.63,49.54,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,324.4,338.7,370.5,384.7,392.5,400.4,394.7,381.7,431.8,446.4,423.1,423.2,382.9,361.1,355.7,297.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,55,23.65,49.54,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,324.4,338.7,370.5,384.7,392.5,400.4,394.7,382,431.8,446.6,423.1,423.4,383.2,361.4,355.9,297.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,56,23.67,49.52,-1.6,-1.52,-1.01,-0.08,-0.3,200,100,0,99.8,100,0,90.7,324.4,338.7,370.5,384.7,392.5,400.4,394.7,382,431.8,446.6,423.1,423.4,383.2,361.4,355.9,297.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,57,23.68,49.5,-1.6,-1.52,-1,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,324.6,338.9,370.8,384.9,392.8,400.8,395,382.4,432,446.9,423.4,423.7,383.2,361.4,355.9,297.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,58,23.7,49.5,-1.61,-1.51,-1.02,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,324.6,338.9,370.8,384.9,392.8,400.8,395,382.4,432,446.9,423.4,423.7,383.4,361.6,356.1,297.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,26,59,23.72,49.54,-1.59,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,324.6,338.9,370.8,384.9,392.8,400.8,395,382.4,432,446.9,423.4,423.7,383.4,361.6,356.1,297.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,0,23.73,49.5,-1.6,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,324.8,339.2,371.1,385.2,393.1,401,395.3,382.7,432.3,447.2,423.6,424,383.4,361.6,356.1,297.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,1,23.75,49.51,-1.59,-1.53,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,324.8,339.2,371.1,385.2,393.1,401,395.3,382.7,432.3,447.2,423.6,424,383.7,361.9,356.4,298,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,2,23.77,49.52,-1.59,-1.53,-1.02,-0.08,-0.3,200,100,0,99.9,100.1,0,90.6,324.8,339.2,371.1,385.2,393.1,401,395.3,382.7,432.3,447.2,423.6,424,383.7,361.9,356.4,298,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,3,23.78,49.51,-1.59,-1.51,-1.01,-0.08,-0.3,200,100,0,99.9,100.1,0,90.6,325,339.4,371.3,385.5,393.4,401.4,395.6,382.9,432.7,447.4,423.9,424.2,383.9,361.9,356.5,298,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,4,23.8,49.51,-1.6,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100.1,0,90.6,325,339.4,371.3,385.5,393.4,401.4,395.6,382.9,432.7,447.4,423.9,424.2,383.9,362.1,356.5,298.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,5,23.82,49.52,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.2,339.4,371.6,385.5,393.6,401.4,395.6,382.9,432.7,447.4,423.9,424.2,383.9,362.1,356.5,298.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,6,23.83,49.5,-1.61,-1.53,-1,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.2,339.6,371.6,385.7,393.6,401.6,395.9,383.3,432.9,447.7,424.1,424.4,384.1,362.3,356.7,298.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,7,23.85,49.53,-1.59,-1.51,-1.01,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.2,339.6,371.6,385.7,393.6,401.6,395.9,383.3,432.9,447.7,424.1,424.4,384.1,362.3,356.7,298.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,8,23.87,49.51,-1.58,-1.52,-1.01,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.4,339.9,371.8,385.9,393.9,401.9,395.9,383.3,432.9,447.7,424.1,424.4,384.1,362.3,356.7,298.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,9,23.88,49.51,-1.59,-1.53,-1.01,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.4,339.9,371.8,385.9,393.9,401.9,396.2,383.6,433.2,447.9,424.4,424.7,384.4,362.5,356.9,298.5,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,10,23.9,49.51,-1.59,-1.52,-1,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,325.4,339.9,371.8,385.9,393.9,401.9,396.2,383.6,433.2,447.9,424.4,424.7,384.4,362.5,356.9,298.5,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,11,23.92,49.53,-1.59,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100,0,90.7,325.6,340.1,372.1,386.2,394.2,402.3,396.5,383.6,433.5,447.9,424.7,424.7,384.4,362.5,356.9,298.5,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,12,23.93,49.51,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,99.9,100,0,90.7,325.6,340.1,372.1,386.2,394.2,402.3,396.5,383.9,433.5,448.2,424.7,425,384.7,362.7,357.1,298.7,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,13,23.95,49.54,-1.6,-1.51,-1,-0.08,-0.3,200,100,0,99.8,100,0,90.7,325.6,340.1,372.1,386.2,394.2,402.3,396.5,383.9,433.5,448.2,424.7,425,384.7,362.7,357.1,298.7,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,14,23.97,49.54,-1.6,-1.51,-1,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.8,340.3,372.4,386.4,394.5,402.5,396.8,383.9,433.8,448.2,425,425,384.7,362.7,357.1,298.7,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,15,23.98,49.52,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.8,340.3,372.4,386.4,394.5,402.5,396.8,384.2,433.8,448.5,425,425.2,384.9,362.9,357.2,298.9,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,16,24,49.53,-1.59,-1.53,-1.01,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,325.8,340.3,372.4,386.4,394.5,402.5,396.8,384.2,433.8,448.5,425,425.2,384.9,362.9,357.2,298.9,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,17,24.02,49.5,-1.6,-1.51,-1.01,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,326.1,340.6,372.6,386.8,394.8,402.8,397.1,384.5,434.1,448.7,425.2,425.5,384.9,362.9,357.2,298.9,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,18,24.03,49.54,-1.59,-1.53,-1.01,-0.08,-0.3,200,100,0,99.8,100.1,0,90.7,326.1,340.6,372.6,386.8,394.8,402.8,397.1,384.5,434.1,448.7,425.2,425.5,385.1,363.2,357.5,299.1,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,19,24.05,49.51,-1.59,-1.52,-1,-0.08,-0.3,200,100,0,99.9,100.1,0,90.6,326.1,340.6,372.6,386.8,394.8,402.8,397.1,384.5,434.1,448.7,425.2,425.5,385.1,363.2,357.5,299.1,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,20,24.07,49.51,-1.6,-1.53,-1.03,-0.08,-0.3,200,100,0,99.9,100.1,0,90.6,326.3,340.9,372.9,387,395.1,403.1,397.4,384.8,434.4,449,425.5,425.7,385.4,363.2,357.7,299.1,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,21,24.08,49.51,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,99.9,100.1,0,90.6,326.3,340.9,372.9,387,395.1,403.1,397.4,384.8,434.4,449,425.5,425.7,385.4,363.4,357.7,299.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,22,24.1,49.51,-1.6,-1.51,-1.01,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.5,340.9,373.2,387,395.4,403.1,397.4,384.8,434.4,449,425.5,425.7,385.4,363.4,357.7,299.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,23,24.12,49.52,-1.6,-1.53,-1.01,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.5,341.1,373.2,387.3,395.4,403.4,397.7,385.1,434.7,449.3,425.7,426,385.7,363.4,357.8,299.3,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,24,24.13,49.51,-1.59,-1.52,-1.01,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.5,341.1,373.2,387.3,395.4,403.4,397.7,385.1,434.7,449.3,425.7,426,385.7,363.6,357.8,299.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,25,24.15,49.52,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.7,341.1,373.4,387.3,395.7,403.4,397.7,385.1,434.7,449.3,425.7,426,385.7,363.6,357.8,299.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,26,24.17,49.5,-1.6,-1.52,-1.02,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.7,341.3,373.4,387.5,395.7,403.7,398,385.4,435,449.6,426,426.2,385.9,363.8,358,299.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,27,24.18,49.51,-1.6,-1.52,-1,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.7,341.3,373.4,387.5,395.7,403.7,398,385.4,435,449.6,426,426.2,385.9,363.8,358,299.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,28,24.2,49.53,-1.6,-1.54,-1.02,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.9,341.5,373.7,387.8,396,404,398,385.4,435,449.6,426,426.2,385.9,363.8,358,299.6,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,29,24.22,49.51,-1.59,-1.52,-1,-0.08,-0.3,200,100,0,99.9,100.1,0,90.7,326.9,341.5,373.7,387.8,396,404,398.3,385.7,435.3,449.8,426.2,426.5,386.1,364,358.2,299.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,30,24.23,49.5,-1.58,-1.52,-1,-0.08,-0.3,200,100,0,100,100.1,0,90.7,326.9,341.5,373.7,387.8,396,404,398.3,385.7,435.3,449.8,426.2,426.5,386.1,364,358.2,299.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,31,24.25,49.51,-1.59,-1.53,-1,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.2,341.8,373.9,388.1,396.2,404.3,398.6,385.7,435.5,449.8,426.5,426.5,386.1,364,358.2,299.8,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,32,24.27,49.51,-1.6,-1.52,-1,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.2,341.8,373.9,388.1,396.2,404.3,398.6,386,435.5,450.1,426.5,426.7,386.4,364.3,358.4,300,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,33,24.28,49.51,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.2,341.8,373.9,388.1,396.2,404.3,398.6,386,435.5,450.1,426.5,426.7,386.4,364.3,358.4,300,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,34,24.3,49.5,-1.59,-1.53,-1.02,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.4,342,374.1,388.3,396.5,404.6,398.9,386,435.9,450.1,426.7,426.7,386.4,364.3,358.4,300,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,35,24.32,49.52,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.4,342,374.1,388.3,396.5,404.6,398.9,386.3,435.9,450.4,426.7,427,386.6,364.5,358.6,300.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,36,24.33,49.5,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.4,342,374.1,388.3,396.5,404.6,398.9,386.3,435.9,450.4,426.7,427,386.6,364.5,358.6,300.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,37,24.35,49.5,-1.61,-1.51,-0.99,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.5,342.2,374.4,388.6,396.8,404.9,399.2,386.6,436.1,450.6,427.1,427.2,386.6,364.5,358.6,300.2,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,38,24.37,49.51,-1.6,-1.53,-1,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.5,342.2,374.4,388.6,396.8,404.9,399.2,386.6,436.1,450.6,427.1,427.2,386.9,364.7,358.8,300.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,39,24.38,49.54,-1.6,-1.52,-1.01,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.5,342.2,374.4,388.6,396.8,404.9,399.2,386.6,436.1,450.6,427.1,427.2,386.9,364.7,358.8,300.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,40,24.4,49.5,-1.6,-1.51,-1.02,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.8,342.4,374.7,388.9,397.1,405.1,399.4,386.9,436.4,450.9,427.3,427.5,387.1,364.7,359,300.4,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,41,24.42,49.51,-1.6,-1.53,-1.02,-0.08,-0.3,200,100,0,100,100.1,0,90.7,327.8,342.4,374.7,388.9,397.1,405.1,399.4,386.9,436.4,450.9,427.3,427.5,387.1,364.9,359,300.5,1448.5,1448.5,0.005,2.72,50,136
2025-10-31-,17,27,42,24.43,49.51,-1.6,-1.52,-1.01,-0.08,-0.3,200,100,0,100,100.1,0,90.7,328,342.4,374.9,388.9,397.4,405.1,399.4,386.9,436.4,450.9,427.3,427.5,387.1,364.9,359,300.5,1448.5,1448.5,0.005,2.72,50,136
