       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   2.3750E-06   5.3688E+15   2.5766E+18   1.8839E+16   3.0977E+15   2.7624E+14   7.5257E-01   4.4425E+16   8.2477E+02   1.2481E+18   7.5982E+15   1.4549E+13   4.1315E+14   4.2770E+14
   2.3866E-06   5.4065E+15   2.5571E+18   1.8984E+16   3.1184E+15   2.7986E+14   7.5743E-01   4.4578E+16   8.3919E+02   1.2503E+18   7.6218E+15   1.4589E+13   4.1567E+14   4.3026E+14
   2.3982E-06   5.4441E+15   2.5429E+18   1.9130E+16   3.1395E+15   2.8348E+14   7.6228E-01   4.4729E+16   8.5367E+02   1.2524E+18   7.6463E+15   1.4631E+13   4.1821E+14   4.3284E+14
   2.4097E-06   5.4811E+15   2.5260E+18   1.9275E+16   3.1603E+15   2.8713E+14   7.6713E-01   4.4877E+16   8.6853E+02   1.2545E+18   7.6716E+15   1.4675E+13   4.2073E+14   4.3540E+14
   2.4215E-06   5.5199E+15   2.5070E+18   1.9423E+16   3.1812E+15   2.9090E+14   7.7210E-01   4.5025E+16   8.8412E+02   1.2565E+18   7.6986E+15   1.4721E+13   4.2331E+14   4.3803E+14
   2.4332E-06   5.5586E+15   2.4857E+18   1.9570E+16   3.2017E+15   2.9470E+14   7.7707E-01   4.5170E+16   9.0009E+02   1.2586E+18   7.7263E+15   1.4769E+13   4.2587E+14   4.4064E+14
   2.4449E-06   5.5961E+15   2.4710E+18   1.9718E+16   3.2230E+15   2.9851E+14   7.8203E-01   4.5313E+16   9.1606E+02   1.2605E+18   7.7547E+15   1.4819E+13   4.2846E+14   4.4328E+14
   2.4568E-06   5.6359E+15   2.4485E+18   1.9868E+16   3.2437E+15   3.0245E+14   7.8711E-01   4.5456E+16   9.3301E+02   1.2625E+18   7.7844E+15   1.4870E+13   4.3108E+14   4.4595E+14
   2.4687E-06   5.6746E+15   2.4347E+18   2.0019E+16   3.2655E+15   3.0640E+14   7.9219E-01   4.5596E+16   9.4989E+02   1.2645E+18   7.8149E+15   1.4923E+13   4.3373E+14   4.4865E+14
   2.4805E-06   5.7132E+15   2.4214E+18   2.0170E+16   3.2872E+15   3.1038E+14   7.9726E-01   4.5734E+16   9.6704E+02   1.2664E+18   7.8461E+15   1.4979E+13   4.3638E+14   4.5136E+14
   2.4926E-06   5.7539E+15   2.3950E+18   2.0322E+16   3.3075E+15   3.1450E+14   8.0245E-01   4.5871E+16   9.8551E+02   1.2683E+18   7.8789E+15   1.5035E+13   4.3904E+14   4.5407E+14
   2.5046E-06   5.7930E+15   2.3864E+18   2.0476E+16   3.3302E+15   3.1861E+14   8.0764E-01   4.6006E+16   1.0035E+03   1.2701E+18   7.9124E+15   1.5095E+13   4.4177E+14   4.5686E+14
   2.5166E-06   5.8326E+15   2.3646E+18   2.0628E+16   3.3509E+15   3.2278E+14   8.1283E-01   4.6137E+16   1.0224E+03   1.2720E+18   7.9463E+15   1.5154E+13   4.4444E+14   4.5959E+14
   2.5288E-06   5.8736E+15   2.3440E+18   2.0783E+16   3.3722E+15   3.2706E+14   8.1814E-01   4.6270E+16   1.0420E+03   1.2738E+18   7.9817E+15   1.5216E+13   4.4717E+14   4.6239E+14
   2.5410E-06   5.9140E+15   2.3251E+18   2.0938E+16   3.3937E+15   3.3137E+14   8.2344E-01   4.6399E+16   1.0619E+03   1.2756E+18   8.0176E+15   1.5279E+13   4.4991E+14   4.6519E+14
   2.5531E-06   5.9540E+15   2.3099E+18   2.1093E+16   3.4155E+15   3.3571E+14   8.2874E-01   4.6525E+16   1.0819E+03   1.2773E+18   8.0542E+15   1.5344E+13   4.5267E+14   4.6801E+14
   2.5655E-06   5.9951E+15   2.2893E+18   2.1250E+16   3.4369E+15   3.4018E+14   8.3416E-01   4.6652E+16   1.1030E+03   1.2790E+18   8.0922E+15   1.5410E+13   4.5546E+14   4.7087E+14
   2.5779E-06   6.0361E+15   2.2766E+18   2.1409E+16   3.4594E+15   3.4466E+14   8.3958E-01   4.6775E+16   1.1240E+03   1.2807E+18   8.1308E+15   1.5479E+13   4.5828E+14   4.7376E+14
   2.5901E-06   6.0770E+15   2.2546E+18   2.1565E+16   3.4803E+15   3.4919E+14   8.4500E-01   4.6895E+16   1.1460E+03   1.2824E+18   8.1699E+15   1.5548E+13   4.6106E+14   4.7660E+14
   2.6027E-06   6.1183E+15   2.2346E+18   2.1724E+16   3.5019E+15   3.5386E+14   8.5053E-01   4.7016E+16   1.1687E+03   1.2840E+18   8.2104E+15   1.5619E+13   4.6390E+14   4.7952E+14
   2.6152E-06   6.1600E+15   2.2169E+18   2.1884E+16   3.5237E+15   3.5854E+14   8.5607E-01   4.7134E+16   1.1917E+03   1.2856E+18   8.2516E+15   1.5692E+13   4.6675E+14   4.8244E+14
   2.6276E-06   6.2009E+15   2.2024E+18   2.2044E+16   3.5460E+15   3.6326E+14   8.6160E-01   4.7251E+16   1.2149E+03   1.2872E+18   8.2932E+15   1.5766E+13   4.6961E+14   4.8538E+14
   2.6403E-06   6.2433E+15   2.1886E+18   2.2208E+16   3.5688E+15   3.6810E+14   8.6725E-01   4.7368E+16   1.2389E+03   1.2888E+18   8.3363E+15   1.5843E+13   4.7254E+14   4.8839E+14
   2.6529E-06   6.2849E+15   2.1693E+18   2.2370E+16   3.5906E+15   3.7299E+14   8.7290E-01   4.7483E+16   1.2637E+03   1.2904E+18   8.3799E+15   1.5919E+13   4.7544E+14   4.9136E+14
   2.6656E-06   6.3270E+15   2.1488E+18   2.2531E+16   3.6121E+15   3.7791E+14   8.7854E-01   4.7595E+16   1.2890E+03   1.2919E+18   8.4240E+15   1.5997E+13   4.7833E+14   4.9433E+14
   2.6784E-06   6.3698E+15   2.1352E+18   2.2697E+16   3.6352E+15   3.8295E+14   8.8431E-01   4.7707E+16   1.3148E+03   1.2934E+18   8.4695E+15   1.6078E+13   4.8132E+14   4.9740E+14
   2.6912E-06   6.4124E+15   2.1158E+18   2.2862E+16   3.6571E+15   3.8805E+14   8.9007E-01   4.7816E+16   1.3414E+03   1.2949E+18   8.5154E+15   1.6159E+13   4.8428E+14   5.0044E+14
   2.7040E-06   6.4548E+15   2.1001E+18   2.3026E+16   3.6796E+15   3.9316E+14   8.9584E-01   4.7923E+16   1.3681E+03   1.2963E+18   8.5618E+15   1.6242E+13   4.8725E+14   5.0349E+14
   2.7167E-06   6.4975E+15   2.0751E+18   2.3188E+16   3.7003E+15   3.9834E+14   9.0160E-01   4.8026E+16   1.3960E+03   1.2977E+18   8.6086E+15   1.6324E+13   4.9017E+14   5.0649E+14
   2.7296E-06   6.5407E+15   2.0626E+18   2.3357E+16   3.7237E+15   4.0362E+14   9.0748E-01   4.8129E+16   1.4240E+03   1.2991E+18   8.6568E+15   1.6410E+13   4.9322E+14   5.0963E+14
   2.7426E-06   6.5835E+15   2.0429E+18   2.3522E+16   3.7455E+15   4.0896E+14   9.1336E-01   4.8229E+16   1.4530E+03   1.3005E+18   8.7053E+15   1.6496E+13   4.9623E+14   5.1273E+14
   2.7555E-06   6.6261E+15   2.0277E+18   2.3689E+16   3.7681E+15   4.1432E+14   9.1924E-01   4.8325E+16   1.4821E+03   1.3018E+18   8.7543E+15   1.6584E+13   4.9927E+14   5.1585E+14
   2.7686E-06   6.6696E+15   2.0084E+18   2.3857E+16   3.7903E+15   4.1984E+14   9.2524E-01   4.8421E+16   1.5126E+03   1.3031E+18   8.8046E+15   1.6673E+13   5.0234E+14   5.1901E+14
   2.7817E-06   6.7129E+15   1.9887E+18   2.4025E+16   3.8121E+15   4.2540E+14   9.3124E-01   4.8514E+16   1.5437E+03   1.3043E+18   8.8553E+15   1.6762E+13   5.0540E+14   5.2216E+14
   2.7947E-06   6.7562E+15   1.9759E+18   2.4194E+16   3.8352E+15   4.3098E+14   9.3724E-01   4.8604E+16   1.5747E+03   1.3055E+18   8.9063E+15   1.6854E+13   5.0850E+14   5.2536E+14
   2.8080E-06   6.8002E+15   1.9567E+18   2.4364E+16   3.8574E+15   4.3672E+14   9.4336E-01   4.8693E+16   1.6074E+03   1.3067E+18   8.9587E+15   1.6946E+13   5.1163E+14   5.2858E+14
   2.8213E-06   6.8439E+15   1.9373E+18   2.4533E+16   3.8794E+15   4.4251E+14   9.4947E-01   4.8779E+16   1.6406E+03   1.3079E+18   9.0114E+15   1.7040E+13   5.1476E+14   5.3180E+14
   2.8345E-06   6.8874E+15   1.9232E+18   2.4704E+16   3.9022E+15   4.4832E+14   9.5559E-01   4.8863E+16   1.6739E+03   1.3090E+18   9.0644E+15   1.7135E+13   5.1791E+14   5.3504E+14
   2.8479E-06   6.9317E+15   1.9095E+18   2.4877E+16   3.9255E+15   4.5428E+14   9.6183E-01   4.8945E+16   1.7083E+03   1.3101E+18   9.1188E+15   1.7232E+13   5.2112E+14   5.3836E+14
   2.8614E-06   6.9753E+15   1.8899E+18   2.5049E+16   3.9474E+15   4.6030E+14   9.6807E-01   4.9024E+16   1.7439E+03   1.3111E+18   9.1734E+15   1.7328E+13   5.2430E+14   5.4163E+14
   2.8748E-06   7.0194E+15   1.8759E+18   2.5221E+16   3.9704E+15   4.6634E+14   9.7431E-01   4.9101E+16   1.7795E+03   1.3122E+18   9.2283E+15   1.7427E+13   5.2751E+14   5.4494E+14
   2.8884E-06   7.0637E+15   1.8556E+18   2.5394E+16   3.9922E+15   4.7257E+14   9.8066E-01   4.9176E+16   1.8170E+03   1.3132E+18   9.2845E+15   1.7526E+13   5.3074E+14   5.4827E+14
   2.9020E-06   7.1291E+15   1.8373E+18   2.5567E+16   4.0143E+15   4.7884E+14   9.8702E-01   4.9249E+16   1.8550E+03   1.3141E+18   9.3409E+15   1.7625E+13   5.3398E+14   5.5160E+14
   2.9156E-06   7.1516E+15   1.8193E+18   2.5739E+16   4.0363E+15   4.8514E+14   9.9338E-01   4.9318E+16   1.8936E+03   1.3151E+18   9.3978E+15   1.7726E+13   5.3722E+14   5.5494E+14
   2.9294E-06   7.1960E+15   1.8057E+18   2.5915E+16   4.0591E+15   4.9160E+14   9.9986E-01   4.9385E+16   1.9333E+03   1.3160E+18   9.4561E+15   1.7830E+13   5.4053E+14   5.5836E+14
   2.9431E-06   7.2398E+15   1.7857E+18   2.6088E+16   4.0805E+15   4.9813E+14   1.0063E+00   4.9448E+16   1.9742E+03   1.3168E+18   9.5146E+15   1.7933E+13   5.4381E+14   5.6174E+14
   2.9569E-06   7.2838E+15   1.7728E+18   2.6262E+16   4.1034E+15   5.0467E+14   1.0128E+00   4.9507E+16   2.0149E+03   1.3176E+18   9.5729E+15   1.8037E+13   5.4713E+14   5.6517E+14
   2.9709E-06   7.3278E+15   1.7533E+18   2.6436E+16   4.1248E+15   5.1141E+14   1.0194E+00   4.9563E+16   2.0577E+03   1.3183E+18   9.6323E+15   1.8141E+13   5.5047E+14   5.6861E+14
   2.9848E-06   7.3714E+15   1.7354E+18   2.6610E+16   4.1464E+15   5.1819E+14   1.0260E+00   4.9615E+16   2.1010E+03   1.3190E+18   9.6916E+15   1.8245E+13   5.5382E+14   5.7206E+14
   2.9988E-06   7.4153E+15   1.7207E+18   2.6784E+16   4.1686E+15   5.2501E+14   1.0326E+00   4.9665E+16   2.1446E+03   1.3197E+18   9.7510E+15   1.8351E+13   5.5718E+14   5.7553E+14
   3.0127E-06   7.4587E+15   1.7027E+18   2.6957E+16   4.1898E+15   5.3189E+14   1.0392E+00   4.9712E+16   2.1893E+03   1.3203E+18   9.8106E+15   1.8455E+13   5.6052E+14   5.7898E+14
   3.0268E-06   7.5029E+15   1.6890E+18   2.7133E+16   4.2124E+15   5.3891E+14   1.0460E+00   4.9757E+16   2.2349E+03   1.3209E+18   9.8713E+15   1.8563E+13   5.6395E+14   5.8252E+14
   3.0410E-06   7.5470E+15   1.6748E+18   2.7309E+16   4.2347E+15   5.4599E+14   1.0527E+00   4.9799E+16   2.2813E+03   1.3215E+18   9.9321E+15   1.8671E+13   5.6738E+14   5.8605E+14
   3.0551E-06   7.5902E+15   1.6563E+18   2.7482E+16   4.2556E+15   5.5314E+14   1.0594E+00   4.9839E+16   2.3290E+03   1.3220E+18   9.9930E+15   1.8778E+13   5.7077E+14   5.8955E+14
   3.0694E-06   7.6339E+15   1.6376E+18   2.7658E+16   4.2767E+15   5.6048E+14   1.0663E+00   4.9876E+16   2.3783E+03   1.3225E+18   1.0055E+16   1.8886E+13   5.7422E+14   5.9311E+14
   3.0837E-06   7.6780E+15   1.6235E+18   2.7834E+16   4.2989E+15   5.6783E+14   1.0731E+00   4.9911E+16   2.4277E+03   1.3230E+18   1.0117E+16   1.8996E+13   5.7771E+14   5.9670E+14
   3.0980E-06   7.7212E+15   1.6056E+18   2.8009E+16   4.3198E+15   5.7526E+14   1.0800E+00   4.9943E+16   2.4784E+03   1.3234E+18   1.0179E+16   1.9105E+13   5.8116E+14   6.0026E+14
   3.1126E-06   7.7657E+15   1.5920E+18   2.8187E+16   4.3421E+15   5.8285E+14   1.0870E+00   4.9972E+16   2.5301E+03   1.3238E+18   1.0242E+16   1.9217E+13   5.8471E+14   6.0392E+14
   3.1271E-06   7.8099E+15   1.5774E+18   2.8365E+16   4.3640E+15   5.9050E+14   1.0939E+00   5.0000E+16   2.5827E+03   1.3241E+18   1.0306E+16   1.9328E+13   5.8825E+14   6.0758E+14
   3.1416E-06   7.8520E+15   1.5546E+18   2.8538E+16   4.3833E+15   5.9825E+14   1.1009E+00   5.0027E+16   2.6377E+03   1.3245E+18   1.0369E+16   1.9438E+13   5.9171E+14   6.1115E+14
