          Time         dTime           E/N             E            AR           AR*          AR^+          E(W)        AR(W)*       AR(W)^+             1             2             3             4             5             6             7             8             9             V             J           MuN
  8.160100E-05  1.000000E-09  1.655302E+01  1.000000E+00  1.834734E+19  1.369413E+04  1.000000E+00  5.434601E+03  6.974271E+00  5.962150E-04  4.116713E+08  3.217377E-04  1.494996E+05  8.739992E-04  1.050164E-01  7.537526E+08  6.925045E+07  9.969529E+04  7.280146E+00  6.250000E+01  2.150521E-11  1.035050E+22
  8.170100E-05  1.000000E-09  1.748993E+01  1.000000E+00  1.834734E+19  1.366102E+04  1.000000E+00  5.441297E+03  6.984228E+00  5.969431E-04  4.608930E+08  3.223775E-04  2.421564E+05  8.776226E-04  1.045092E-01  7.519300E+08  6.940222E+07  9.945423E+04  7.280146E+00  6.250000E+01  2.259659E-11  1.029236E+22
  8.180100E-05  1.000000E-09  1.840958E+01  1.000000E+00  1.834734E+19  1.363289E+04  1.000000E+00  5.448008E+03  6.994163E+00  5.976712E-04  5.117957E+08  3.230945E-04  3.738135E+05  8.813941E-04  1.040792E-01  7.503816E+08  6.955031E+07  9.924943E+04  7.280146E+00  6.250000E+01  2.366208E-11  1.023347E+22
  8.190100E-05  1.000000E-09  1.931107E+01  1.000000E+00  1.834734E+19  1.360981E+04  1.000000E+00  5.454733E+03  7.004080E+00  5.983994E-04  5.621652E+08  3.238398E-04  5.464343E+05  8.851158E-04  1.037271E-01  7.491114E+08  6.968913E+07  9.908142E+04  7.280146E+00  6.250000E+01  2.466311E-11  1.017755E+22
  8.200100E-05  1.000000E-09  2.019350E+01  1.000000E+00  1.834734E+19  1.359185E+04  1.000000E+00  5.461472E+03  7.013981E+00  5.991276E-04  6.149276E+08  3.246938E-04  7.773161E+05  8.891063E-04  1.034536E-01  7.481230E+08  6.982701E+07  9.895069E+04  7.280146E+00  6.250000E+01  2.566408E-11  1.012253E+22
  8.210100E-05  1.000000E-09  2.105600E+01  1.000000E+00  1.834734E+19  1.357905E+04  1.000000E+00  5.468223E+03  7.023871E+00  5.998560E-04  6.676401E+08  3.256076E-04  1.066632E+06  8.931758E-04  1.032588E-01  7.474184E+08  6.995834E+07  9.885750E+04  7.280146E+00  6.250000E+01  2.661806E-11  1.006821E+22
  8.220100E-05  1.000000E-09  2.189772E+01  1.000000E+00  1.834734E+19  1.357142E+04  1.000000E+00  5.474988E+03  7.033754E+00  6.005844E-04  7.202628E+08  3.265873E-04  1.418123E+06  8.973436E-04  1.031428E-01  7.469984E+08  7.008363E+07  9.880194E+04  7.280146E+00  6.250000E+01  2.753439E-11  1.001778E+22
  8.230100E-05  1.000000E-09  2.271782E+01  1.000000E+00  1.834734E+19  1.356898E+04  1.000000E+00  5.481766E+03  7.043633E+00  6.013130E-04  7.741612E+08  3.276679E-04  1.849282E+06  9.017543E-04  1.031056E-01  7.468637E+08  7.020648E+07  9.878413E+04  7.280146E+00  6.250000E+01  2.843804E-11  9.968792E+21
  8.240100E-05  1.000000E-09  2.351551E+01  1.000000E+00  1.834734E+19  1.357169E+04  1.000000E+00  5.488556E+03  7.053512E+00  6.020418E-04  8.279053E+08  3.288298E-04  2.355638E+06  9.063337E-04  1.031468E-01  7.470131E+08  7.032458E+07  9.880389E+04  7.280146E+00  6.250000E+01  2.930607E-11  9.920846E+21
  8.250100E-05  1.000000E-09  2.429000E+01  1.000000E+00  1.834734E+19  1.357952E+04  1.000000E+00  5.495359E+03  7.063395E+00  6.027707E-04  8.803580E+08  3.300481E-04  2.930090E+06  9.109767E-04  1.032658E-01  7.474438E+08  7.043537E+07  9.886085E+04  7.280146E+00  6.250000E+01  3.012691E-11  9.876442E+21
  8.260100E-05  1.000000E-09  2.504051E+01  1.000000E+00  1.834734E+19  1.359240E+04  1.000000E+00  5.502174E+03  7.073285E+00  6.034999E-04  9.334813E+08  3.313643E-04  3.594321E+06  9.158554E-04  1.034619E-01  7.481533E+08  7.054335E+07  9.895469E+04  7.280146E+00  6.250000E+01  3.093373E-11  9.833719E+21
  8.270100E-05  1.000000E-09  2.576631E+01  1.000000E+00  1.834734E+19  1.361028E+04  1.000000E+00  5.509001E+03  7.083187E+00  6.042294E-04  9.843306E+08  3.327385E-04  4.310154E+06  9.208178E-04  1.037343E-01  7.491373E+08  7.064412E+07  9.908484E+04  7.280146E+00  6.250000E+01  3.168398E-11  9.793756E+21
  8.280100E-05  1.000000E-09  2.646668E+01  1.000000E+00  1.834734E+19  1.363307E+04  1.000000E+00  5.515840E+03  7.093103E+00  6.049591E-04  1.036127E+09  3.342152E-04  5.125895E+06  9.260327E-04  1.040819E-01  7.503914E+08  7.074284E+07  9.925072E+04  7.280146E+00  6.250000E+01  3.243139E-11  9.756469E+21
  8.290100E-05  1.000000E-09  2.714093E+01  1.000000E+00  1.834734E+19  1.366066E+04  1.000000E+00  5.522691E+03  7.103038E+00  6.056891E-04  1.085824E+09  3.357498E-04  5.994004E+06  9.313339E-04  1.045036E-01  7.519100E+08  7.083480E+07  9.945157E+04  7.280146E+00  6.250000E+01  3.313007E-11  9.721118E+21
  8.300100E-05  1.000000E-09  2.778840E+01  1.000000E+00  1.834734E+19  1.369291E+04  1.000000E+00  5.529554E+03  7.112995E+00  6.064194E-04  1.135263E+09  3.373797E-04  6.939399E+06  9.368769E-04  1.049977E-01  7.536854E+08  7.092422E+07  9.968640E+04  7.280146E+00  6.250000E+01  3.380892E-11  9.686507E+21
  8.310100E-05  1.000000E-09  2.840844E+01  1.000000E+00  1.834734E+19  1.372969E+04  1.000000E+00  5.536427E+03  7.122976E+00  6.071501E-04  1.182837E+09  3.390747E-04  7.934109E+06  9.425437E-04  1.055625E-01  7.557098E+08  7.100822E+07  9.995416E+04  7.280146E+00  6.250000E+01  3.444828E-11  9.653990E+21
  8.320100E-05  1.000000E-09  2.900045E+01  1.000000E+00  1.834734E+19  1.377085E+04  1.000000E+00  5.543312E+03  7.132987E+00  6.078812E-04  1.229527E+09  3.408456E-04  8.990277E+06  9.483783E-04  1.061963E-01  7.579752E+08  7.108840E+07  1.002538E+05  7.280146E+00  6.250000E+01  3.506557E-11  9.624188E+21
  8.330100E-05  1.000000E-09  2.956383E+01  1.000000E+00  1.834734E+19  1.381623E+04  1.000000E+00  5.550207E+03  7.143028E+00  6.086126E-04  1.273769E+09  3.426677E-04  1.005960E+07  9.542870E-04  1.068974E-01  7.604730E+08  7.116247E+07  1.005842E+05  7.280146E+00  6.250000E+01  3.564121E-11  9.597420E+21
  8.340100E-05  1.000000E-09  3.009805E+01  1.000000E+00  1.834734E+19  1.386565E+04  1.000000E+00  5.557113E+03  7.153104E+00  6.093445E-04  1.316637E+09  3.445607E-04  1.116496E+07  9.603590E-04  1.076635E-01  7.631932E+08  7.123292E+07  1.009439E+05  7.280146E+00  6.250000E+01  3.618953E-11  9.571857E+21
  8.350100E-05  1.000000E-09  3.060255E+01  1.000000E+00  1.834734E+19  1.391891E+04  1.000000E+00  5.564029E+03  7.163218E+00  6.100767E-04  1.355943E+09  3.464889E-04  1.224436E+07  9.664574E-04  1.084922E-01  7.661247E+08  7.129648E+07  1.013317E+05  7.280146E+00  6.250000E+01  3.668478E-11  9.548776E+21
  8.360100E-05  1.000000E-09  3.107686E+01  1.000000E+00  1.834734E+19  1.397580E+04  1.000000E+00  5.570955E+03  7.173372E+00  6.108094E-04  1.396367E+09  3.485189E-04  1.342000E+07  9.728538E-04  1.093808E-01  7.692560E+08  7.136073E+07  1.017458E+05  7.280146E+00  6.250000E+01  3.718681E-11  9.525372E+21
  8.370100E-05  1.000000E-09  3.152050E+01  1.000000E+00  1.834734E+19  1.403609E+04  1.000000E+00  5.577890E+03  7.183568E+00  6.115424E-04  1.432295E+09  3.505601E-04  1.451619E+07  9.791922E-04  1.103267E-01  7.725748E+08  7.141677E+07  1.021848E+05  7.280146E+00  6.250000E+01  3.762658E-11  9.504733E+21
  8.380100E-05  1.000000E-09  3.193303E+01  1.000000E+00  1.834734E+19  1.409956E+04  1.000000E+00  5.584834E+03  7.193809E+00  6.122759E-04  1.466697E+09  3.526548E-04  1.561307E+07  9.856496E-04  1.113267E-01  7.760682E+08  7.146966E+07  1.026469E+05  7.280146E+00  6.250000E+01  3.804254E-11  9.485223E+21
  8.390100E-05  1.000000E-09  3.231405E+01  1.000000E+00  1.834734E+19  1.416597E+04  1.000000E+00  5.591787E+03  7.204098E+00  6.130098E-04  1.498876E+09  3.547853E-04  1.667774E+07  9.921583E-04  1.123778E-01  7.797234E+08  7.151821E+07  1.031303E+05  7.280146E+00  6.250000E+01  3.842924E-11  9.468238E+21
  8.400100E-05  1.000000E-09  3.266318E+01  1.000000E+00  1.834734E+19  1.423507E+04  1.000000E+00  5.598747E+03  7.214436E+00  6.137440E-04  1.529208E+09  3.569554E-04  1.771678E+07  9.987440E-04  1.134769E-01  7.835271E+08  7.156342E+07  1.036334E+05  7.280146E+00  6.250000E+01  3.879094E-11  9.452848E+21
  8.410100E-05  1.000000E-09  3.298007E+01  1.000000E+00  1.834734E+19  1.430662E+04  1.000000E+00  5.605714E+03  7.224825E+00  6.144786E-04  1.554528E+09  3.591142E-04  1.861981E+07  1.005213E-03  1.146204E-01  7.874651E+08  7.160077E+07  1.041543E+05  7.280146E+00  6.250000E+01  3.909058E-11  9.440196E+21
  8.420100E-05  1.000000E-09  3.326441E+01  1.000000E+00  1.834734E+19  1.438034E+04  1.000000E+00  5.612689E+03  7.235268E+00  6.152136E-04  1.580127E+09  3.613321E-04  1.955714E+07  1.011853E-03  1.158047E-01  7.915228E+08  7.163819E+07  1.046910E+05  7.280146E+00  6.250000E+01  3.939111E-11  9.427490E+21
  8.430100E-05  1.000000E-09  3.351593E+01  1.000000E+00  1.834734E+19  1.445595E+04  1.000000E+00  5.619669E+03  7.245764E+00  6.159488E-04  1.600113E+09  3.635183E-04  2.030736E+07  1.018312E-03  1.170257E-01  7.956846E+08  7.166718E+07  1.052414E+05  7.280146E+00  6.250000E+01  3.962410E-11  9.417623E+21
  8.440100E-05  1.000000E-09  3.373437E+01  1.000000E+00  1.834734E+19  1.453318E+04  1.000000E+00  5.626655E+03  7.256316E+00  6.166844E-04  1.620491E+09  3.657518E-04  2.108909E+07  1.024911E-03  1.182795E-01  7.999356E+08  7.169654E+07  1.058037E+05  7.280146E+00  6.250000E+01  3.986023E-11  9.407600E+21
  8.450100E-05  1.000000E-09  3.391952E+01  1.000000E+00  1.834734E+19  1.461173E+04  1.000000E+00  5.633646E+03  7.266925E+00  6.174202E-04  1.635153E+09  3.679380E-04  2.166184E+07  1.031282E-03  1.195615E-01  8.042591E+08  7.171752E+07  1.063755E+05  7.280146E+00  6.250000E+01  4.002922E-11  9.400428E+21
  8.460100E-05  1.000000E-09  3.407120E+01  1.000000E+00  1.834734E+19  1.469133E+04  1.000000E+00  5.640640E+03  7.277592E+00  6.181562E-04  1.649897E+09  3.701528E-04  2.224671E+07  1.037737E-03  1.208677E-01  8.086404E+08  7.173849E+07  1.069550E+05  7.280146E+00  6.250000E+01  4.019842E-11  9.393253E+21
  8.470100E-05  1.000000E-09  3.418925E+01  1.000000E+00  1.834734E+19  1.477166E+04  1.000000E+00  5.647638E+03  7.288316E+00  6.188924E-04  1.658833E+09  3.723043E-04  2.260557E+07  1.043918E-03  1.221930E-01  8.130617E+08  7.175114E+07  1.075398E+05  7.280146E+00  6.250000E+01  4.030061E-11  9.388923E+21
  8.480100E-05  1.000000E-09  3.427356E+01  1.000000E+00  1.834734E+19  1.485245E+04  1.000000E+00  5.654638E+03  7.299100E+00  6.196288E-04  1.667791E+09  3.744687E-04  2.296860E+07  1.050137E-03  1.235333E-01  8.175085E+08  7.176378E+07  1.081280E+05  7.280146E+00  6.250000E+01  4.040278E-11  9.384595E+21
  8.490100E-05  1.000000E-09  3.432404E+01  1.000000E+00  1.834734E+19  1.493336E+04  1.000000E+00  5.661639E+03  7.309942E+00  6.203652E-04  1.670786E+09  3.765518E-04  2.309073E+07  1.056029E-03  1.248830E-01  8.219623E+08  7.176800E+07  1.087171E+05  7.280146E+00  6.250000E+01  4.043689E-11  9.383151E+21
  8.500100E-05  1.000000E-09  3.434066E+01  1.000000E+00  1.834734E+19  1.501419E+04  1.000000E+00  5.668642E+03  7.320843E+00  6.211016E-04  1.673781E+09  3.786331E-04  2.321321E+07  1.061916E-03  1.262385E-01  8.264111E+08  7.177221E+07  1.093055E+05  7.280146E+00  6.250000E+01  4.047096E-11  9.381709E+21
  8.510100E-05  1.000000E-09  3.432338E+01  1.000000E+00  1.834734E+19  1.509457E+04  1.000000E+00  5.675644E+03  7.331803E+00  6.218381E-04  1.670786E+09  3.806167E-04  2.309073E+07  1.067429E-03  1.275938E-01  8.308354E+08  7.176800E+07  1.098907E+05  7.280146E+00  6.250000E+01  4.043689E-11  9.383151E+21
  8.520100E-05  1.000000E-09  3.427223E+01  1.000000E+00  1.834734E+19  1.517415E+04  1.000000E+00  5.682646E+03  7.342821E+00  6.225745E-04  1.667791E+09  3.825797E-04  2.296860E+07  1.072883E-03  1.289427E-01  8.352158E+08  7.176378E+07  1.104700E+05  7.280146E+00  6.250000E+01  4.040278E-11  9.384595E+21
  8.530100E-05  1.000000E-09  3.418726E+01  1.000000E+00  1.834734E+19  1.525272E+04  1.000000E+00  5.689646E+03  7.353897E+00  6.233109E-04  1.658833E+09  3.844290E-04  2.260557E+07  1.077915E-03  1.302815E-01  8.395404E+08  7.175114E+07  1.110420E+05  7.280146E+00  6.250000E+01  4.030061E-11  9.388923E+21
  8.540100E-05  1.000000E-09  3.406855E+01  1.000000E+00  1.834734E+19  1.532996E+04  1.000000E+00  5.696643E+03  7.365029E+00  6.240471E-04  1.649897E+09  3.862432E-04  2.224671E+07  1.082847E-03  1.316042E-01  8.437916E+08  7.173849E+07  1.116043E+05  7.280146E+00  6.250000E+01  4.019842E-11  9.393253E+21
  8.550100E-05  1.000000E-09  3.391621E+01  1.000000E+00  1.834734E+19  1.540560E+04  1.000000E+00  5.703638E+03  7.376217E+00  6.247831E-04  1.635153E+09  3.879283E-04  2.166184E+07  1.087312E-03  1.329061E-01  8.479549E+08  7.171752E+07  1.121550E+05  7.280146E+00  6.250000E+01  4.002922E-11  9.400428E+21
  8.560100E-05  1.000000E-09  3.373041E+01  1.000000E+00  1.834734E+19  1.547934E+04  1.000000E+00  5.710628E+03  7.387460E+00  6.255189E-04  1.620491E+09  3.895635E-04  2.108909E+07  1.091636E-03  1.341816E-01  8.520140E+08  7.169654E+07  1.126919E+05  7.280146E+00  6.250000E+01  3.986023E-11  9.407600E+21
  8.570100E-05  1.000000E-09  3.351132E+01  1.000000E+00  1.834734E+19  1.555093E+04  1.000000E+00  5.717614E+03  7.398755E+00  6.262544E-04  1.600113E+09  3.910534E-04  2.030736E+07  1.095445E-03  1.354257E-01  8.559546E+08  7.166718E+07  1.132131E+05  7.280146E+00  6.250000E+01  3.962410E-11  9.417623E+21
  8.580100E-05  1.000000E-09  3.325915E+01  1.000000E+00  1.834734E+19  1.562010E+04  1.000000E+00  5.724594E+03  7.410102E+00  6.269897E-04  1.580127E+09  3.924832E-04  1.955714E+07  1.099087E-03  1.366330E-01  8.597615E+08  7.163819E+07  1.137166E+05  7.280146E+00  6.250000E+01  3.939111E-11  9.427490E+21
  8.590100E-05  1.000000E-09  3.297417E+01  1.000000E+00  1.834734E+19  1.568658E+04  1.000000E+00  5.731569E+03  7.421498E+00  6.277247E-04  1.554528E+09  3.937530E-04  1.861981E+07  1.102172E-03  1.377986E-01  8.634210E+08  7.160077E+07  1.142006E+05  7.280146E+00  6.250000E+01  3.909058E-11  9.440196E+21
  8.600100E-05  1.000000E-09  3.265664E+01  1.000000E+00  1.834734E+19  1.575013E+04  1.000000E+00  5.738536E+03  7.432941E+00  6.284593E-04  1.529208E+09  3.949466E-04  1.771678E+07  1.105042E-03  1.389173E-01  8.669190E+08  7.156342E+07  1.146633E+05  7.280146E+00  6.250000E+01  3.879094E-11  9.452848E+21
  8.610100E-05  1.000000E-09  3.230688E+01  1.000000E+00  1.834734E+19  1.581051E+04  1.000000E+00  5.745496E+03  7.444430E+00  6.291935E-04  1.498876E+09  3.959727E-04  1.667774E+07  1.107339E-03  1.399844E-01  8.702422E+08  7.151821E+07  1.151028E+05  7.280146E+00  6.250000E+01  3.842924E-11  9.468238E+21
  8.620100E-05  1.000000E-09  3.192524E+01  1.000000E+00  1.834734E+19  1.586749E+04  1.000000E+00  5.752449E+03  7.455961E+00  6.299274E-04  1.466697E+09  3.968739E-04  1.561307E+07  1.109239E-03  1.409953E-01  8.733786E+08  7.146966E+07  1.155177E+05  7.280146E+00  6.250000E+01  3.804254E-11  9.485223E+21
  8.630100E-05  1.000000E-09  3.151210E+01  1.000000E+00  1.834734E+19  1.592087E+04  1.000000E+00  5.759393E+03  7.467532E+00  6.306608E-04  1.432295E+09  3.976335E-04  1.451619E+07  1.110679E-03  1.419455E-01  8.763166E+08  7.141677E+07  1.159062E+05  7.280146E+00  6.250000E+01  3.762658E-11  9.504733E+21
  8.640100E-05  1.000000E-09  3.106785E+01  1.000000E+00  1.834734E+19  1.597045E+04  1.000000E+00  5.766328E+03  7.479141E+00  6.313939E-04  1.396367E+09  3.982602E-04  1.342000E+07  1.111701E-03  1.428310E-01  8.790457E+08  7.136073E+07  1.162672E+05  7.280146E+00  6.250000E+01  3.718681E-11  9.525372E+21
  8.650100E-05  1.000000E-09  3.059295E+01  1.000000E+00  1.834734E+19  1.601603E+04  1.000000E+00  5.773254E+03  7.490785E+00  6.321266E-04  1.355943E+09  3.986935E-04  1.224436E+07  1.112071E-03  1.436475E-01  8.815547E+08  7.129648E+07  1.165991E+05  7.280146E+00  6.250000E+01  3.668478E-11  9.548776E+21
  8.660100E-05  1.000000E-09  3.008785E+01  1.000000E+00  1.834734E+19  1.605745E+04  1.000000E+00  5.780169E+03  7.502460E+00  6.328588E-04  1.316637E+09  3.990268E-04  1.116496E+07  1.112167E-03  1.443913E-01  8.838342E+08  7.123292E+07  1.169006E+05  7.280146E+00  6.250000E+01  3.618953E-11  9.571857E+21
  8.670100E-05  1.000000E-09  2.955306E+01  1.000000E+00  1.834734E+19  1.609452E+04  1.000000E+00  5.787075E+03  7.514164E+00  6.335906E-04  1.273769E+09  3.991735E-04  1.005960E+07  1.111649E-03  1.450588E-01  8.858748E+08  7.116247E+07  1.171705E+05  7.280146E+00  6.250000E+01  3.564121E-11  9.597420E+21
  8.680100E-05  1.000000E-09  2.898911E+01  1.000000E+00  1.834734E+19  1.612710E+04  1.000000E+00  5.793971E+03  7.525893E+00  6.343221E-04  1.229527E+09  3.991657E-04  8.990277E+06  1.110650E-03  1.456467E-01  8.876680E+08  7.108840E+07  1.174076E+05  7.280146E+00  6.250000E+01  3.506557E-11  9.624188E+21
  8.690100E-05  1.000000E-09  2.839655E+01  1.000000E+00  1.834734E+19  1.615505E+04  1.000000E+00  5.800855E+03  7.537644E+00  6.350531E-04  1.182837E+09  3.989723E-04  7.934109E+06  1.109044E-03  1.461519E-01  8.892063E+08  7.100822E+07  1.176111E+05  7.280146E+00  6.250000E+01  3.444828E-11  9.653990E+21
  8.700100E-05  1.000000E-09  2.777596E+01  1.000000E+00  1.834734E+19  1.617826E+04  1.000000E+00  5.807729E+03  7.549414E+00  6.357838E-04  1.135263E+09  3.986163E-04  6.939399E+06  1.106926E-03  1.465723E-01  8.904841E+08  7.092422E+07  1.177801E+05  7.280146E+00  6.250000E+01  3.380892E-11  9.686507E+21
  8.710100E-05  1.000000E-09  2.712796E+01  1.000000E+00  1.834734E+19  1.619665E+04  1.000000E+00  5.814591E+03  7.561199E+00  6.365142E-04  1.085824E+09  3.980791E-04  5.994004E+06  1.104229E-03  1.469056E-01  8.914961E+08  7.083480E+07  1.179140E+05  7.280146E+00  6.250000E+01  3.313007E-11  9.721118E+21
  8.720100E-05  1.000000E-09  2.645319E+01  1.000000E+00  1.834734E+19  1.621011E+04  1.000000E+00  5.821441E+03  7.572996E+00  6.372442E-04  1.036127E+09  3.973916E-04  5.125895E+06  1.101080E-03  1.471500E-01  8.922373E+08  7.074284E+07  1.180120E+05  7.280146E+00  6.250000E+01  3.243139E-11  9.756469E+21
  8.730100E-05  1.000000E-09  2.575232E+01  1.000000E+00  1.834734E+19  1.621857E+04  1.000000E+00  5.828280E+03  7.584800E+00  6.379739E-04  9.843306E+08  3.965050E-04  4.310154E+06  1.097284E-03  1.473036E-01  8.927028E+08  7.064412E+07  1.180736E+05  7.280146E+00  6.250000E+01  3.168398E-11  9.793756E+21
  8.740100E-05  1.000000E-09  2.502602E+01  1.000000E+00  1.834734E+19  1.622198E+04  1.000000E+00  5.835108E+03  7.596609E+00  6.387033E-04  9.334813E+08  3.954699E-04  3.594321E+06  1.093036E-03  1.473655E-01  8.928906E+08  7.054335E+07  1.180984E+05  7.280146E+00  6.250000E+01  3.093373E-11  9.833719E+21
  8.750100E-05  1.000000E-09  2.427504E+01  1.000000E+00  1.834734E+19  1.622031E+04  1.000000E+00  5.841922E+03  7.608419E+00  6.394325E-04  8.803580E+08  3.942323E-04  2.930090E+06  1.088134E-03  1.473352E-01  8.927987E+08  7.043537E+07  1.180863E+05  7.280146E+00  6.250000E+01  3.012691E-11  9.876442E+21
  8.760100E-05  1.000000E-09  2.350009E+01  1.000000E+00  1.834734E+19  1.621355E+04  1.000000E+00  5.848725E+03  7.620225E+00  6.401614E-04  8.279053E+08  3.928395E-04  2.355638E+06  1.082760E-03  1.472123E-01  8.924261E+08  7.032458E+07  1.180370E+05  7.280146E+00  6.250000E+01  2.930607E-11  9.920846E+21
  8.770100E-05  1.000000E-09  2.270195E+01  1.000000E+00  1.834734E+19  1.620168E+04  1.000000E+00  5.855515E+03  7.632025E+00  6.408902E-04  7.741612E+08  3.912433E-04  1.849282E+06  1.076716E-03  1.469970E-01  8.917733E+08  7.020648E+07  1.179506E+05  7.280146E+00  6.250000E+01  2.843804E-11  9.968792E+21
  8.780100E-05  1.000000E-09  2.188141E+01  1.000000E+00  1.834734E+19  1.618474E+04  1.000000E+00  5.862293E+03  7.643814E+00  6.416188E-04  7.202628E+08  3.894750E-04  1.418123E+06  1.070136E-03  1.466897E-01  8.908407E+08  7.008363E+07  1.178273E+05  7.280146E+00  6.250000E+01  2.753439E-11  1.001778E+22
  8.790100E-05  1.000000E-09  2.103928E+01  1.000000E+00  1.834734E+19  1.616276E+04  1.000000E+00  5.869058E+03  7.655589E+00  6.423473E-04  6.676401E+08  3.875613E-04  1.066632E+06  1.063121E-03  1.462914E-01  8.896306E+08  6.995834E+07  1.176672E+05  7.280146E+00  6.250000E+01  2.661806E-11  1.006821E+22
  8.800100E-05  1.000000E-09  2.017638E+01  1.000000E+00  1.834734E+19  1.613579E+04  1.000000E+00  5.875809E+03  7.667346E+00  6.430756E-04  6.149276E+08  3.854654E-04  7.773161E+05  1.055517E-03  1.458036E-01  8.881461E+08  6.982701E+07  1.174709E+05  7.280146E+00  6.250000E+01  2.566408E-11  1.012253E+22
  8.810100E-05  1.000000E-09  1.929357E+01  1.000000E+00  1.834734E+19  1.610391E+04  1.000000E+00  5.882548E+03  7.679082E+00  6.438039E-04  5.621652E+08  3.831858E-04  5.464343E+05  1.047320E-03  1.452281E-01  8.863915E+08  6.968913E+07  1.172388E+05  7.280146E+00  6.250000E+01  2.466311E-11  1.017755E+22
  8.820100E-05  1.000000E-09  1.839172E+01  1.000000E+00  1.834734E+19  1.606721E+04  1.000000E+00  5.889272E+03  7.690793E+00  6.445320E-04  5.117957E+08  3.807871E-04  3.738135E+05  1.038778E-03  1.445670E-01  8.843718E+08  6.955031E+07  1.169717E+05  7.280146E+00  6.250000E+01  2.366208E-11  1.023347E+22
  8.830100E-05  1.000000E-09  1.747172E+01  1.000000E+00  1.834734E+19  1.602582E+04  1.000000E+00  5.895983E+03  7.702475E+00  6.452602E-04  4.608930E+08  3.781829E-04  2.421564E+05  1.029544E-03  1.438231E-01  8.820934E+08  6.940222E+07  1.166703E+05  7.280146E+00  6.250000E+01  2.259659E-11  1.029236E+22
  8.840100E-05  1.000000E-09  1.653447E+01  1.000000E+00  1.834734E+19  1.597986E+04  1.000000E+00  5.902680E+03  7.714126E+00  6.459883E-04  4.116713E+08  3.754398E-04  1.494996E+05  1.019881E-03  1.429993E-01  8.795635E+08  6.925045E+07  1.163357E+05  7.280146E+00  6.250000E+01  2.150521E-11  1.035050E+22
  8.850100E-05  1.000000E-09  1.558091E+01  1.000000E+00  1.834734E+19  1.592948E+04  1.000000E+00  5.909361E+03  7.725742E+00  6.467163E-04  3.644189E+08  3.725531E-04  8.724874E+04  1.009749E-03  1.420991E-01  8.767906E+08  6.909423E+07  1.159689E+05  7.280146E+00  6.250000E+01  2.039246E-11  1.040920E+22
  8.860100E-05  1.000000E-09  1.461198E+01  1.000000E+00  1.834734E+19  1.587486E+04  1.000000E+00  5.916028E+03  7.737319E+00  6.474443E-04  3.182515E+08  3.695094E-04  4.708399E+04  9.991009E-04  1.411262E-01  8.737840E+08  6.893158E+07  1.155713E+05  7.280146E+00  6.250000E+01  1.922925E-11  1.046579E+22
  8.870100E-05  1.000000E-09  1.362862E+01  1.000000E+00  1.834734E+19  1.581619E+04  1.000000E+00  5.922679E+03  7.748855E+00  6.481724E-04  2.740164E+08  3.663065E-04  2.322421E+04  9.879003E-04  1.400850E-01  8.705548E+08  6.876194E+07  1.151442E+05  7.280146E+00  6.250000E+01  1.803075E-11  1.052097E+22
  8.880100E-05  1.000000E-09  1.263181E+01  1.000000E+00  1.834734E+19  1.575368E+04  1.000000E+00  5.929314E+03  7.760347E+00  6.489004E-04  2.318293E+08  3.629525E-04  1.023768E+04  9.761665E-04  1.389799E-01  8.671142E+08  6.858533E+07  1.146891E+05  7.280146E+00  6.250000E+01  1.679151E-11  1.057035E+22
  8.890100E-05  1.000000E-09  1.162254E+01  1.000000E+00  1.834734E+19  1.568756E+04  1.000000E+00  5.935932E+03  7.771792E+00  6.496284E-04  1.918983E+08  3.594480E-04  3.913658E+03  9.638891E-04  1.378158E-01  8.634751E+08  6.840114E+07  1.142078E+05  7.280146E+00  6.250000E+01  1.550865E-11  1.060974E+22
  8.900100E-05  1.000000E-09  1.060179E+01  1.000000E+00  1.834734E+19  1.561810E+04  1.000000E+00  5.942532E+03  7.783187E+00  6.503564E-04  1.545642E+08  3.557414E-04  1.244552E+03  9.507936E-04  1.365980E-01  8.596514E+08  6.820424E+07  1.137020E+05  7.280146E+00  6.250000E+01  1.418597E-11  1.063827E+22
  8.910100E-05  1.000000E-09  9.570589E+00  1.000000E+00  1.834734E+19  1.554554E+04  1.000000E+00  5.949113E+03  7.794531E+00  6.510844E-04  1.199840E+08  3.517959E-04  3.094231E+02  9.366893E-04  1.353318E-01  8.556579E+08  6.799052E+07  1.131738E+05  7.280146E+00  6.250000E+01  1.281687E-11  1.064599E+22
  8.920100E-05  1.000000E-09  8.529937E+00  1.000000E+00  1.834734E+19  1.547020E+04  1.000000E+00  5.955673E+03  7.805821E+00  6.518125E-04  8.844111E+07  3.474803E-04  5.480391E+01  9.209097E-04  1.340232E-01  8.515111E+08  6.774751E+07  1.126253E+05  7.280146E+00  6.250000E+01  1.140065E-11  1.062346E+22
  8.930100E-05  1.000000E-09  7.480868E+00  1.000000E+00  1.834734E+19  1.539240E+04  1.000000E+00  5.962208E+03  7.817056E+00  6.525405E-04  6.033170E+07  3.424814E-04  5.930482E+00  9.019339E-04  1.326786E-01  8.472287E+08  6.744628E+07  1.120589E+05  7.280146E+00  6.250000E+01  9.942892E-12  1.056247E+22
